x,y,i
-79.61250818264244,43.501098703496005,159.11758593386187
-79.61253696484668,43.50109516966224,159.11758593386187
-79.61752656663839,43.511396403676734,159.24637655019077
-79.61749389727305,43.51141323028343,159.24637655019077
-79.60653238560027,43.51023061787879,159.76702337705936
-79.60651792736063,43.51024405159324,159.76702337705936
-79.62230044526618,43.50907183522859,159.8161063466063
-79.62236071393006,43.50904138877561,159.8161063466063
-79.60921267012078,43.51136729408797,159.92600828266103
-79.6092050484637,43.51138065133757,159.92600828266103
-79.61004340716448,43.520724420859324,159.9614262245422
-79.61004627198993,43.520719644028965,159.9614262245422
-79.60461447751149,43.51050097840651,160.27678093610263
-79.60463328696979,43.510515375703754,160.27678093610263
-79.62384079254788,43.51137187875378,160.32936988136007
-79.62384368073802,43.51135829586109,160.32936988136007
-79.60197825122656,43.51254064784792,160.46952491114305
-79.60199975568204,43.512519519689214,160.46952491114305
-79.60547167453801,43.513703638528476,160.88832129812076
-79.60542836634653,43.513719241217835,160.88832129812076
-79.62185541087223,43.510335744991515,161.28036852985534
-79.621844894653,43.51034538263854,161.28036852985534
-79.62750280787296,43.51111386112696,161.36913923866425
-79.6275045304666,43.51108903657052,161.36913923866425
-79.62409309183745,43.51531179892904,161.47795245052004
-79.62409214528192,43.51531849235397,161.47795245052004
-79.60594416614438,43.51014292179148,161.6624598289389
-79.60590663696809,43.51013912079549,161.6624598289389
-79.62448376667828,43.50910790117897,161.8377730384892
-79.62449254589778,43.50911670053437,161.8377730384892
-79.6069915484056,43.497447005746345,162.3268861567544
-79.60697606341996,43.49740712054426,162.3268861567544
-79.61168279184938,43.50388736708577,163.35233664966796
-79.61168692739238,43.50388462194524,163.35233664966796
-79.62338616202675,43.509755941053854,163.93382006795736
-79.62338285149302,43.50974358521087,163.93382006795736
-79.60174579162475,43.511018157506136,164.43037965300155
-79.60172981679497,43.51100703464492,164.43037965300155
-79.62194751903625,43.51655317266384,164.50224604452782
-79.62193152860156,43.51655466055607,164.50224604452782
-79.60369476551247,43.51551122932309,164.71502739753055
-79.60366442846156,43.51553039399069,164.71502739753055
-79.60302483728796,43.51032184961572,166.3407904118448
-79.60301842950183,43.51032428445762,166.3407904118448
-79.62438451107649,43.507115262010764,168.99690656256985
-79.62439593255401,43.50708215139416,168.99690656256985
-79.61599540991756,43.50771190939898,169.0193736419422
-79.61603766209883,43.507711104887235,169.0193736419422
-79.6219612537124,43.511427516191695,169.70231925243826
-79.62197704802108,43.511466449372875,169.70231925243826
-79.61881807401575,43.51853281699889,169.83724384254964
-79.61883706043906,43.51852611284893,169.83724384254964
-79.62262948859134,43.50585782818342,170.08320031999781
-79.6226030991794,43.505857797902316,170.08320031999781
-79.61931187124986,43.510003670582165,170.42304774446006
-79.61932792492686,43.510003520541716,170.42304774446006
-79.61854539596908,43.51184400427732,171.90177683175608
-79.61852083026355,43.51184386786424,171.90177683175608
-79.60649635860955,43.519577906180864,171.98043825197118
-79.60649662935259,43.51958739195574,171.98043825197118
-79.62244218938712,43.51042030771714,172.23045227291553
-79.62241890133319,43.51039723539332,172.23045227291553
-79.62419903665793,43.50695503864275,173.58152503706327
-79.62418245592583,43.506961719525144,173.58152503706327
-79.60547768981162,43.509849161219655,173.80139276003047
-79.60548399528294,43.50984247223803,173.80139276003047
-79.6197242797349,43.51027081681195,174.2285760287755
-79.61976488400693,43.5102798983696,174.2285760287755
-79.61479919716,43.505873379664905,174.5092085218479
-79.61482650910004,43.505864950878546,174.5092085218479
-79.60658491472877,43.50074669335975,174.63879606304715
-79.60658204880451,43.50076081293483,174.63879606304715
-79.60387697268969,43.50918294221498,174.88032978546153
-79.60385463323271,43.50916638500939,174.88032978546153
-79.62204236175853,43.50872043770004,175.20120892110236
-79.62205997271667,43.50870340165889,175.20120892110236
-79.60339331820167,43.51378105317146,176.01319805460068
-79.60339810441876,43.51377499996852,176.01319805460068
-79.61600928614041,43.51304864783352,176.59779253340508
-79.6160244036183,43.51303952345856,176.59779253340508
-79.6035591273844,43.51461097856378,177.00674658940653
-79.60356920534502,43.51461551263017,177.00674658940653
-79.61688126470739,43.5111217440765,177.26819240744658
-79.61687550406592,43.51112935767791,177.26819240744658
-79.6194204666617,43.514080464663245,177.52525774802396
-79.61941351135933,43.51406383651301,177.52525774802396
-79.61009902780748,43.49730871967527,178.20854396065675
-79.6101000677439,43.49729326453513,178.20854396065675
-79.62437320927857,43.50917930639903,178.46849271916355
-79.62437170082754,43.50915852974447,178.46849271916355
-79.62366238350559,43.5066338314354,178.69592305540806
-79.62368915041678,43.50663741096653,178.69592305540806
-79.62061754415886,43.51013121233263,179.19585217481657
-79.62065809645867,43.5101295317628,179.19585217481657
-79.6197082629322,43.51760051164832,179.39033111961248
-79.61973499490509,43.51760594308258,179.39033111961248
-79.62057617858723,43.5186424133978,180.43645564033116
-79.62058512778607,43.51864639291132,180.43645564033116
-79.60702411577702,43.51357332877804,180.83809224993783
-79.60705801163593,43.51356787492156,180.83809224993783
-79.60310170366623,43.50961261417491,181.26209144018605
-79.60307333300261,43.50963317262755,181.26209144018605
-79.6176971871581,43.51153133330599,182.1755569289992
-79.61770394331992,43.5115230505529,182.1755569289992
-79.6036525740956,43.5082095456001,182.4057126973691
-79.60362840324767,43.50819255330053,182.4057126973691
-79.61405193391762,43.52490115970366,182.9329240060515
-79.6140295460574,43.52489798464764,182.9329240060515
-79.61238491787716,43.506953518214715,183.40520402757716
-79.61237012911799,43.50695199804357,183.40520402757716
-79.61897089428473,43.51259506748411,183.48060076953828
-79.61898309832657,43.51259605267792,183.48060076953828
-79.60460157638963,43.51096835561927,185.53954724456327
-79.60457350045687,43.51098502441306,185.53954724456327
-79.60658778329544,43.51023525951081,186.0707963135841
-79.6066145326718,43.51022955132809,186.0707963135841
-79.62317953318103,43.51070180201574,186.756842240712
-79.62317606866762,43.51072944245199,186.756842240712
-79.61990036786,43.51309144205836,187.09220533881688
-79.6198755945808,43.513103662251034,187.09220533881688
-79.62462632965214,43.50729498509179,188.23498156139414
-79.62461437308289,43.50729008143587,188.23498156139414
-79.60187547881684,43.51256283898954,188.44346919960398
-79.60189194746249,43.51254685430422,188.44346919960398
-79.61036891931873,43.51392766574695,188.50665364089
-79.61036212555288,43.51393215020559,188.50665364089
-79.62242129044685,43.50904119864561,189.25580315731509
-79.62240298774735,43.50906552809229,189.25580315731509
-79.62299723639292,43.50964256939056,189.2754070171321
-79.62302296896439,43.509618677657365,189.2754070171321
-79.6200277750076,43.51608652267283,190.74301227239002
-79.62004796106767,43.516080885161784,190.74301227239002
-79.62429210227214,43.509383332705,191.20893441158566
-79.62428616559416,43.509363476107055,191.20893441158566
-79.6176694253874,43.510952065494386,191.62187446770955
-79.61764501875717,43.510958212390705,191.62187446770955
-79.617881726281,43.51043135359693,192.98988850312074
-79.61789896147924,43.510424175409895,192.98988850312074
-79.60802207305831,43.50252212219031,195.45265968812646
-79.60804495426238,43.50249453686455,195.45265968812646
-79.60360943235314,43.51244331748663,195.62460604779446
-79.60363418220952,43.51244937662057,195.62460604779446
-79.60590633743345,43.51240200042818,197.3334837502714
-79.60589707922325,43.512422695916484,197.3334837502714
-79.61119637176155,43.5188672298559,198.13363887481663
-79.61120350362708,43.51885555651186,198.13363887481663
-79.61726678323984,43.5036446892367,198.7527433364049
-79.61729978986939,43.50363663260614,198.7527433364049
-79.61792261998232,43.511688637274936,198.83159879859417
-79.61797547882178,43.51170595873472,198.83159879859417
-79.62288855691749,43.51538416481247,199.06970549816515
-79.62288054132628,43.5153717705632,199.06970549816515
-79.62210865854419,43.51155553833455,199.07975237961094
-79.62212211060901,43.51155939552901,199.07975237961094
-79.60572952908987,43.512534755325596,199.18265476624725
-79.60574707593776,43.51254861814067,199.18265476624725
-79.61152041615027,43.49903401990978,199.2020736845296
-79.61153020629176,43.49906315294334,199.2020736845296
-79.62748571349228,43.509994619414265,199.44617623347463
-79.62749116395499,43.51001100440583,199.44617623347463
-79.60171686645126,43.512183085424695,199.90743426162194
-79.6017495688664,43.512177775903844,199.90743426162194
-79.60567895940619,43.51379279276192,200.20713400764515
-79.60568582619044,43.51377217417121,200.20713400764515
-79.61386391509038,43.50385244970402,200.98625209998
-79.613812828625,43.50382216904126,200.98625209998
-79.60466621425373,43.51064164905708,201.02646387218633
-79.60463872164422,43.510637538359646,201.02646387218633
-79.60669059637881,43.49684267613774,201.43263658838947
-79.60668935265753,43.496878192633204,201.43263658838947
-79.60684045497007,43.514783569728,201.68522480320902
-79.60687196126612,43.51478329233435,201.68522480320902
-79.6052809749692,43.513571215094544,201.7471006782446
-79.60530987835581,43.513570055643925,201.7471006782446
-79.61045364688967,43.50563725891845,202.07478346391213
-79.6104198331532,43.50563576181594,202.07478346391213
-79.604757128103,43.51110824623707,209.68797789696865
-79.60476766645151,43.51112953884881,209.68797789696865
-79.60821954236697,43.513164630347184,209.78982298081988
-79.60825128893426,43.51316770801339,209.78982298081988
-79.60349283155148,43.50899241895232,209.93285313394327
-79.60349142101646,43.5089831033943,209.93285313394327
-79.61355434321074,43.51470018388496,213.67345512749884
-79.61359880465491,43.51467544081601,213.67345512749884
-79.62237500437371,43.51691153883016,214.70938111214414
-79.62239318876844,43.51691024461909,214.70938111214414
-79.6030219093235,43.510105675757885,214.85808713931422
-79.60302303410661,43.510090678201045,214.85808713931422
-79.60885015513774,43.502126665602155,214.9535406705027
-79.60882564457545,43.502130013089115,214.9535406705027
-79.61759902278102,43.51126669279039,215.48902856065232
-79.61763550322557,43.51125742670325,215.48902856065232
-79.619051867316,43.51104522879535,216.91064453523578
-79.61903786180685,43.51103564446223,216.91064453523578
-79.60878949245233,43.49971260978352,218.2858144708271
-79.60873131775233,43.49973431677121,218.2858144708271
-79.60793987889018,43.49957844712919,218.50849953779027
-79.60793864382882,43.4996004328216,218.50849953779027
-79.61482215139293,43.50034870887997,220.43660256160877
-79.61482717184376,43.50031543491938,220.43660256160877
-79.61130586872964,43.50802054450024,222.53290539267002
-79.6113143388605,43.50804626143655,222.53290539267002
-79.60885015246758,43.49972332545849,222.74652606009556
-79.60878118199167,43.49976709308443,222.74652606009556
-79.62173828066928,43.514542986215,222.93057059728744
-79.62171297234507,43.51452167311295,222.93057059728744
-79.60366782831542,43.50932992661146,224.9866937396503
-79.60367748316668,43.50930676711866,224.9866937396503
-79.61833916325124,43.51060392777906,226.3705161343964
-79.61830132446164,43.51062384882391,226.3705161343964
-79.60544590672781,43.49871262507009,228.0408567074624
-79.60543195781996,43.49868773191065,228.0408567074624
-79.61969743399429,43.51550369780882,230.11169895168658
-79.61967332935455,43.515496429743536,230.11169895168658
-79.61492877881862,43.50569521453052,231.69816585145824
-79.61494986449115,43.50570985039326,231.69816585145824
-79.61105557037924,43.49869159780831,232.260680491545
-79.61104025641575,43.498682668067076,232.260680491545
-79.60754914358917,43.51025539499315,234.18540092639714
-79.60753267649073,43.510248703193945,234.18540092639714
-79.6052558977251,43.51126936363218,234.92941821517337
-79.6052500956243,43.511278823636324,234.92941821517337
-79.60936068941012,43.514039853128345,235.69757461104876
-79.60941958372555,43.51402516290813,235.69757461104876
-79.60719860229895,43.49715578203803,238.93124899505108
-79.60717743279127,43.4971412561939,238.93124899505108
-79.62297565447207,43.51069269414551,241.85735504610977
-79.62295313349226,43.51065838417804,241.85735504610977
-79.60304449469803,43.51301396772115,243.0921581521303
-79.6030398144398,43.51299938055072,243.0921581521303
-79.60954718583484,43.52006427669601,243.9823331644866
-79.60954207749924,43.52008448364717,243.9823331644866
-79.60595268676148,43.51413847089319,245.02165219713717
-79.60590852373224,43.5141653441941,245.02165219713717
-79.60678128985803,43.51238641092796,245.19155874811304
-79.6067718023253,43.512392202208645,245.19155874811304
-79.60876194814318,43.501883708496806,247.12513568445348
-79.60873162523337,43.50186899335481,247.12513568445348
-79.6035482805151,43.50850088708258,248.3462625208658
-79.60363084707693,43.50847899595632,248.3462625208658
-79.6179951542258,43.51559379569918,251.4068766405045
-79.61800460311039,43.51561456637689,251.4068766405045
-79.62400343587622,43.509759767591056,252.9129376313256
-79.62403764229424,43.50976828832312,252.9129376313256
-79.60564833675419,43.502050758292874,253.36606274854773
-79.60565402968412,43.50201994336241,253.36606274854773
-79.60990312801482,43.4978360446726,253.43833542902166
-79.60993633311855,43.497850532748075,253.43833542902166
-79.60727410731693,43.49764313699628,254.16860543732975
-79.60721420686961,43.49765687366167,254.16860543732975
-79.6031842517283,43.51214004758908,254.27485014797222
-79.60319439220072,43.51213957546276,254.27485014797222
-79.62084266316748,43.51069680629778,254.68049853953426
-79.62083967592393,43.51072114983056,254.68049853953426
-79.62020699035283,43.511804474933776,255.29422717014833
-79.620202069015,43.51179900533624,255.29422717014833
-79.61524462944527,43.50479757254674,256.5946097946977
-79.6152820321322,43.504780053208016,256.5946097946977
-79.61489526813693,43.50029930068531,257.6110535772158
-79.61493100442063,43.50031592028728,257.6110535772158
-79.61117761417448,43.497972348555834,258.585506840347
-79.61113127516259,43.497987902446845,258.585506840347
-79.62601073919723,43.51027545505362,269.2174045181723
-79.62601348422857,43.510224622658164,269.2174045181723
-79.62762812354157,43.510087626870174,269.7926691622947
-79.62765376402557,43.5100700743583,269.7926691622947
-79.6195744114651,43.51751249543439,270.5451128775896
-79.61959787978442,43.517507168429994,270.5451128775896
-79.60721357108514,43.50202913229485,270.6005309129103
-79.60725303702715,43.50205040763386,270.6005309129103
-79.60760852119431,43.50073658021624,270.82710909190695
-79.60764137080236,43.50075896669577,270.82710909190695
-79.61741064507595,43.5066400562215,273.95028075957214
-79.61738431607397,43.5066459349448,273.95028075957214
-79.61387257300555,43.50721487473269,274.0531431514457
-79.61386839817882,43.5072117719074,274.0531431514457
-79.62614655479682,43.51033767973937,274.7182275842056
-79.62612795541098,43.510357326183396,274.7182275842056
-79.62728442903446,43.50978936973657,275.824096035442
-79.62729394343184,43.5097537986225,275.824096035442
-79.62182343439719,43.51497545945216,276.6823468332528
-79.62183493135369,43.514964450973075,276.6823468332528
-79.61911685402058,43.50955272919049,277.0541622445788
-79.61912655415229,43.509531561138424,277.0541622445788
-79.60692998198098,43.50166356137825,277.0378441831154
-79.6069055958745,43.501661839498034,277.0378441831154
-79.62107396247286,43.51081989704736,279.7948526643047
-79.62105771102225,43.51083365859272,279.7948526643047
-79.61495120891034,43.50220599711473,280.6771629193644
-79.61488987988103,43.50216972582821,280.6771629193644
-79.60647401701765,43.50222122231764,281.77834991818986
-79.60648441499515,43.50217907762179,281.77834991818986
-79.61260084023219,43.50114668877609,281.778679217902
-79.61263372506382,43.501145431906,281.778679217902
-79.60668317094989,43.49721110364439,283.2472372040298
-79.60662344988116,43.49723650779782,283.2472372040298
-79.61999753325559,43.516307427283856,285.1329170823007
-79.6200554260878,43.51627028595488,285.1329170823007
-79.60887210046373,43.499822224862484,286.3343070080116
-79.60887836238061,43.499824982358795,286.3343070080116
-79.62909061659259,43.510918412864974,286.5142887204116
-79.6290542793691,43.5109278336005,286.5142887204116
-79.61686882163049,43.50352026357744,286.72252150168146
-79.61679595368498,43.50347144980014,286.72252150168146
-79.60838599954911,43.50236445598421,289.27679184037197
-79.6084185126574,43.50239352898292,289.27679184037197
-79.61698505238284,43.51286142014054,290.63108935868723
-79.61699543475729,43.51283417582425,290.63108935868723
-79.61252069307375,43.51912578314819,292.832011416272
-79.61253205967911,43.5190912715553,292.832011416272
-79.60884913416197,43.49976793466868,294.0490072037963
-79.60882373657918,43.49979113535721,294.0490072037963
-79.60782122081989,43.50308920177587,298.425463675563
-79.60783564084595,43.50307732369274,298.425463675563
-79.60132976117711,43.50973284038144,301.6288067544306
-79.60139334836941,43.50973320786367,301.6288067544306
-79.60676109557939,43.50921663577008,305.4943811424112
-79.6067671349234,43.50921360317737,305.4943811424112
-79.6171718930304,43.51217026409516,306.68004255979383
-79.61720303437673,43.512140454901704,306.68004255979383
-79.60764947324584,43.49635920305326,306.7987977356106
-79.60766278950585,43.4963658754039,306.7987977356106
-79.6144724460152,43.5153022359576,308.8600014323357
-79.61454289478921,43.51533045400511,308.8600014323357
-79.6200359577531,43.51777581753815,309.8877118112715
-79.61998619963435,43.51782787941544,309.8877118112715
-79.6054629128944,43.501900289214866,311.18273032644896
-79.60551661769081,43.50188218176273,311.18273032644896
-79.60715460479554,43.49942341091362,311.43318518953276
-79.60712443659506,43.499410440649164,311.43318518953276
-79.61795269609281,43.511777841037954,312.9840865947971
-79.61793090782025,43.511734911736745,312.9840865947971
-79.60194096212639,43.513079439442045,313.2599138805034
-79.60193790825645,43.51307926748581,313.2599138805034
-79.60777041828763,43.502137302157536,313.97668094988336
-79.60777870659648,43.502132949835,313.97668094988336
-79.60421848093213,43.51277762948945,321.1475879348036
-79.6042596996468,43.51279901343254,321.1475879348036
-79.60868027886029,43.501148939284086,321.1627019439587
-79.60867108794643,43.50112502522323,321.1627019439587
-79.62077433341561,43.51632382350118,322.6039439653101
-79.62080185992778,43.51629587481763,322.6039439653101
-79.61919497908369,43.5096422300538,323.9683501987441
-79.61916540937813,43.50966863485935,323.9683501987441
-79.6172421035323,43.50366588424788,325.44557386722755
-79.61723003708818,43.50365994210751,325.44557386722755
-79.6023788086067,43.50779434600156,328.97331062600534
-79.60232974833404,43.50779027133405,328.97331062600534
-79.61034583625194,43.4975138621746,328.92571772453374
-79.61033081700371,43.49750929314647,328.92571772453374
-79.61615427653454,43.51772607600573,333.36039759284256
-79.6161433985334,43.51770360616737,333.36039759284256
-79.60787461163228,43.502860949798524,333.940292768584
-79.60786994004431,43.50286126968223,333.940292768584
-79.60544354211183,43.501882795804995,336.7876384093095
-79.60548093080376,43.501853999020064,336.7876384093095
-79.62421812237879,43.513539305581624,339.6527788114072
-79.6242327367049,43.513567055285414,339.6527788114072
-79.61200570822022,43.50127357817543,340.38860544370357
-79.61204679836202,43.50132016352336,340.38860544370357
-79.62741406748731,43.511208728168036,341.8066238655314
-79.62742926067888,43.51118545133996,341.8066238655314
-79.6097873932104,43.501313916976976,347.7875455195651
-79.60979021939008,43.50131282258797,347.7875455195651
-79.62492776199241,43.508626042646036,353.8512386858619
-79.62495244462569,43.50861662389492,353.8512386858619
-79.60640222221659,43.50942063233053,358.7212808846162
-79.60640030324869,43.50936553595143,358.7212808846162
-79.60443574996879,43.510703949507686,359.228976256562
-79.60443829050432,43.51063600346314,359.228976256562
-79.62140218549908,43.511087888600656,360.36272713646264
-79.62146190631715,43.51109101373546,360.36272713646264
-79.60392295222276,43.507475206579066,364.06646084883977
-79.60392179673507,43.507502226019874,364.06646084883977
-79.61130592933542,43.50104598023281,373.464573134748
-79.61130709776133,43.50102766308824,373.464573134748
-79.60788022645886,43.49760133736628,375.8980439666358
-79.60782133475637,43.49764084906785,375.8980439666358
-79.60220076826226,43.50859087782515,376.5119272386311
-79.60222165698325,43.50860543034991,376.5119272386311
-79.6221449859525,43.51041275125636,380.751328467281
-79.62213575035088,43.51038446682957,380.751328467281
-79.61863418359502,43.5045527110935,381.94032597926866
-79.61864871845867,43.50454258987446,381.94032597926866
-79.60452809824709,43.51228738746649,383.592015755689
-79.6045759748423,43.512289483350976,383.592015755689
-79.62280121200413,43.51183512899706,386.59941907485666
-79.62282942213066,43.51182027129539,386.59941907485666
-79.6238227064272,43.508198439359816,387.3520144071224
-79.62378654045324,43.5081802194303,387.3520144071224
-79.60183819644853,43.509053498363976,390.1687283952897
-79.60190193340588,43.50909143983855,390.1687283952897
-79.61343555345029,43.499288849956116,391.0229201304245
-79.61338706581047,43.4993281519574,391.0229201304245
-79.60522705991642,43.50039340315859,393.2580335237407
-79.60520293955257,43.50039591135781,393.2580335237407
-79.62249137760834,43.510499692877175,393.6081291104758
-79.6225009119727,43.510487670474454,393.6081291104758
-79.62227795166669,43.51677341087144,394.4275447540768
-79.62234258612438,43.51676969980995,394.4275447540768
-79.6141706370174,43.516681420635976,395.396766220791
-79.61413975141042,43.51665701411881,395.396766220791
-79.61072349205702,43.49984794365156,402.7557454207284
-79.6107503165006,43.49985701392754,402.7557454207284
-79.60540432209217,43.498761725239476,404.4092712933014
-79.60546396178292,43.49879601273781,404.4092712933014
-79.60717541187269,43.49903781886858,405.9072490127884
-79.6072231845335,43.499006703491354,405.9072490127884
-79.61275397881082,43.50237939341932,406.2493425632514
-79.61279467170839,43.50236870337054,406.2493425632514
-79.61470107420857,43.51790768478104,408.65064104925386
-79.61468504216727,43.51786114172057,408.65064104925386
-79.62002761614104,43.51770807021756,415.74309191225734
-79.62001110110312,43.517699467823924,415.74309191225734
-79.6069528017132,43.49910620878254,415.81069304210325
-79.60694633271166,43.4991209221044,415.81069304210325
-79.62184555922957,43.514629817393775,416.94735360204197
-79.62182881169058,43.514636640603825,416.94735360204197
-79.61099659523698,43.49728081483374,417.61937026285085
-79.61099859972123,43.49730411833979,417.61937026285085
-79.61749465886143,43.51096977656503,419.5540216273215
-79.61750203122126,43.510990799276236,419.5540216273215
-79.619774727192,43.51617333424448,419.65605290889624
-79.61975857665513,43.51620627199548,419.65605290889624
-79.60608535939083,43.499131484682835,422.21074555788704
-79.60608719333689,43.499138543679706,422.21074555788704
-79.60415227061954,43.50729455640326,424.2140806824262
-79.6041462683116,43.50729171703653,424.2140806824262
-79.61479566336898,43.502219025602955,430.7603624112233
-79.61483724791928,43.502224332177434,430.7603624112233
-79.6228839253721,43.51186124044496,440.96270800204604
-79.62292340711772,43.51185880074833,440.96270800204604
-79.61937040508481,43.51741481499354,445.2132025518022
-79.61938076673351,43.51740199668626,445.2132025518022
-79.6150626182636,43.50210802638856,449.12524517546575
-79.61510535382573,43.502134647608855,449.12524517546575
-79.61485703762939,43.50561375879169,449.7652165234334
-79.61478610437408,43.505588757178245,449.7652165234334
-79.60867501439145,43.50299539440688,450.5037176862535
-79.60871290507444,43.503000276966375,450.5037176862535
-79.61471638501452,43.50219359483686,452.9470781073629
-79.614645169417,43.50215587628583,452.9470781073629
-79.61791910888492,43.515347941398005,456.89358176776994
-79.61791599091062,43.515316999647695,456.89358176776994
-79.6141319418368,43.50581538442519,466.7038249161357
-79.6141946695543,43.50582563395575,466.7038249161357
-79.62131348647945,43.51100563377838,471.7868967133489
-79.62137868452822,43.51102250681576,471.7868967133489
-79.62249366796262,43.5165429224087,473.2839034488253
-79.62251137722272,43.516567231259216,473.2839034488253
-79.6220396384156,43.510124138991635,479.75711748210057
-79.62200522095645,43.510101481772075,479.75711748210057
-79.61090571391128,43.519089552976546,486.23891765547006
-79.6108943354746,43.51906890995526,486.23891765547006
-79.60982228381553,43.501010617769786,489.4011019550964
-79.60975975939148,43.50099311933061,489.4011019550964
-79.61004479410917,43.501530617824706,491.68384309019433
-79.60999976143012,43.501547937866846,491.68384309019433
-79.61482399126764,43.515571174648116,492.351007443861
-79.61476361994768,43.51559506414858,492.351007443861
-79.61653147160855,43.51340779752716,495.57823105692677
-79.6165755834138,43.51344071020613,495.57823105692677
-79.60727616841865,43.496422987853265,496.29519005921424
-79.60736638570886,43.496454272864675,496.29519005921424
-79.60949793621894,43.501144110052,496.5135244298452
-79.60958203153746,43.501164861462755,496.5135244298452
-79.61059629397577,43.50189368760556,502.3227788483257
-79.61056815225768,43.501907608353505,502.3227788483257
-79.60828962184388,43.50234402747237,505.9840659756019
-79.608265978431,43.50236255616855,505.9840659756019
-79.61148269774945,43.5118593072428,507.01502299116817
-79.61141243074823,43.51183584463237,507.01502299116817
-79.61164176095008,43.52323308466928,510.58218195478514
-79.61158378767617,43.52321598392806,510.58218195478514
-79.61512065131794,43.519693177668856,511.5835877359484
-79.61513826770161,43.51971020680771,511.5835877359484
-79.60354658892012,43.50576972257437,513.1487822359138
-79.60357495923823,43.50576288996679,513.1487822359138
-79.62054010529737,43.517964391128885,516.5615206994033
-79.62055054028194,43.518003104764546,516.5615206994033
-79.60651146002637,43.50094718153642,521.1948304819365
-79.60651547950721,43.50098030397694,521.1948304819365
-79.61708333357987,43.510918464678,529.451144247871
-79.61707423703939,43.510941942277135,529.451144247871
-79.6179653360242,43.51210670943334,530.5186385759774
-79.6179372039264,43.512102247717436,530.5186385759774
-79.62711262989812,43.50955885415769,532.6891089842793
-79.6271050885474,43.5095590971606,532.6891089842793
-79.60758260083014,43.4995579134652,540.8717891687412
-79.60756173196374,43.499532048150485,540.8717891687412
-79.60519107809554,43.50844857552425,561.7272592014257
-79.60514633761534,43.50842114694275,561.7272592014257
-79.61980248982269,43.50827922210099,563.8128937726173
-79.61975406660758,43.50832474606703,563.8128937726173
-79.61140933075863,43.49821042111334,564.822566349504
-79.61142057738881,43.49820396118851,564.822566349504
-79.62728767624783,43.509851207203376,566.0694692921123
-79.62723561257768,43.509873615058375,566.0694692921123
-79.60359639927414,43.508728532660804,568.8317514135578
-79.60362870077712,43.50870748033148,568.8317514135578
-79.61043005620851,43.49766764207107,573.7313850958753
-79.61039939610454,43.497653275201834,573.7313850958753
-79.61099922552559,43.500504670224025,583.7335513996322
-79.61103648170163,43.50054102844299,583.7335513996322
-79.60803028225033,43.502998880968214,587.1599974645395
-79.60789909270109,43.50304931525319,587.1599974645395
-79.60773368865512,43.50153947946771,587.8627152332718
-79.60774882212617,43.50150524048041,587.8627152332718
-79.60763275423719,43.502913762145454,597.341854456466
-79.60766624058463,43.50291798070172,597.341854456466
-79.61112124766494,43.50042908586309,597.8632134439154
-79.61113736423094,43.50042650818111,597.8632134439154
-79.60671973526962,43.50378166107324,611.3175179493903
-79.60678108396888,43.503717830439925,611.3175179493903
-79.60665526970479,43.50373595521909,613.5229317812724
-79.60676963613892,43.5036480422134,613.5229317812724
-79.61721838742541,43.51064904925324,615.9306203899362
-79.6171711995792,43.51067253798088,615.9306203899362
-79.60660303977713,43.503682204793485,616.334817429087
-79.60660759488295,43.503678264205504,616.334817429087
-79.60662721340968,43.50358313715088,617.3031354066011
-79.60653521799458,43.50366295885703,617.3031354066011
-79.60641984916604,43.510014757433375,619.3785414445645
-79.6064001115783,43.50999652020664,619.3785414445645
-79.60747040163369,43.52025706154045,623.4256237067106
-79.60751634160185,43.520281486466565,623.4256237067106
-79.60759882846943,43.50182490543931,623.4589915708914
-79.60759787548723,43.50179178644226,623.4589915708914
-79.6064754546881,43.50363132280263,624.2788003808924
-79.60655244642125,43.50354471476761,624.2788003808924
-79.62696014982369,43.51052795085718,627.7482469390143
-79.6269883520924,43.51053937587934,627.7482469390143
-79.60660845102183,43.50145301578161,631.0201118042494
-79.60657088196078,43.50142834958336,631.0201118042494
-79.61337430409421,43.524260376989986,631.6376984805795
-79.613427840259,43.5243002317923,631.6376984805795
-79.61605129669873,43.5092996561484,643.3816577863277
-79.61610017046296,43.509239354838805,643.3816577863277
-79.61034354970872,43.497567237735346,643.9298808705939
-79.61033270543531,43.497584666347436,643.9298808705939
-79.62340602569168,43.51589091680508,649.0213066027216
-79.62339418157427,43.515937827381556,649.0213066027216
-79.62751777603198,43.51101991386806,650.0345856406121
-79.62745246233366,43.51099862532602,650.0345856406121
-79.60667698531084,43.49695531390005,653.4019051313778
-79.60678004099702,43.49688317000668,653.4019051313778
-79.6080580525489,43.500521615203816,664.7297055298819
-79.60802015020774,43.500503974868124,664.7297055298819
-79.62735113757063,43.51030024473788,669.655675628988
-79.62732480074057,43.51026725147288,669.655675628988
-79.61829820560978,43.51599856867128,671.1558198573947
-79.61837369150507,43.515965218274445,671.1558198573947
-79.62737335099406,43.510544047529294,671.5415957828419
-79.62736699081718,43.51053334187633,671.5415957828419
-79.62712662011543,43.510376597679745,671.9615584013023
-79.62722390482784,43.51039945223443,671.9615584013023
-79.62720938468831,43.51070008718166,671.976226717745
-79.62718747887907,43.510681737789916,671.976226717745
-79.62747933220847,43.5104184964293,673.0028131252768
-79.6275444554252,43.51041669553202,673.0028131252768
-79.62585696106018,43.511198858233364,673.436774664836
-79.6258575027538,43.511184639275214,673.436774664836
